nom_projet;arrond;date_fin_t;ope_statut;ope_type;ind_arb_plant;st_area_shape;geo_shape
Replantations DJS 2020-2021 - Seine-Saint-Denis;21;2021-03-31T02:00:00+00:00;Réalisé;Arbre;14.0;312.5808248972291;"{""coordinates"": [[[2.4174558704339333, 48.91265186519748], [2.417471501438707, 48.91265067425133], [2.417486688167766, 48.91264678710283], [2.417500969180034, 48.912640321861026], [2.4175139105541787, 48.91263147496902], [2.4175251190730958, 48.91262051523515], [2.41753425417161, 48.912607775665364], [2.4175410382843747, 48.91259364334507], [2.4175452652795575, 48.912578547677654], [2.417546806722048, 48.91256294733734], [2.4175456157758966, 48.912547316332564], [2.4175417286273992, 48.912532129603505], [2.417535263385596, 48.912517848591236], [2.4175264164935872, 48.91250490721709], [2.417515456759711, 48.91249369869818], [2.4175027171899335, 48.91248456359966], [2.4174885848696372, 48.9124777794869], [2.417473489202223, 48.91247355249172], [2.4174578888619056, 48.912472011049225], [2.417442257857132, 48.912473201995375], [2.4174270711280728, 48.91247708914388], [2.417412790115805, 48.91248355438568], [2.41739984874166, 48.91249240127769], [2.417388640222743, 48.91250336101156], [2.417379505124229, 48.91251610058134], [2.417372721011464, 48.91253023290164], [2.4173684940162814, 48.91254532856905], [2.417366952573791, 48.912560928909365], [2.4173681435199423, 48.91257655991414], [2.4173720306684396, 48.9125917466432], [2.417378495910243, 48.91260602765547], [2.4173873428022516, 48.912618969029616], [2.417398302536128, 48.91263017754853], [2.4174110421059054, 48.912639312647045], [2.4174251744262016, 48.91264609675981], [2.417440270093616, 48.91265032375499], [2.4174558704339333, 48.91265186519748]]], ""type"": ""Polygon""}"
Rénovation du Square Anna Marly;14;2024-06-30T02:00:00+00:00;Réalisé;Nouvelle surface d’espaces verts;142.0;5988.93610284975;"{""coordinates"": [[[2.3023062031074897, 48.82503756724416], [2.3024484244332752, 48.82536301869834], [2.302585477931582, 48.82533617287998], [2.3026464653486305, 48.825467963191834], [2.3039628502322818, 48.82517857660865], [2.3038286742332486, 48.824700920197024], [2.3023062031074897, 48.82503756724416]]], ""type"": ""Polygon""}"
ARB - TALUS BP 02-00 Pte de Gentilly;13;2022-03-31T02:00:00+00:00;Réalisé;Arbre;4.0;163.6878728290379;"{""coordinates"": [[[2.356227800570384, 48.815735749660355], [2.356241038466363, 48.815764052589444], [2.356317515305029, 48.81586025498113], [2.3563569020370543, 48.81585692794206], [2.3564306049795136, 48.815749549747764], [2.3564104816716274, 48.81572354277827], [2.3563513494784005, 48.81570578991362], [2.3562910365415424, 48.815706354705384], [2.3562378516658846, 48.815723019039815], [2.356227800570384, 48.815735749660355]]], ""type"": ""Polygon""}"
Replantations Alignement 2021-2022 - 14e ardt;14;2022-03-31T02:00:00+00:00;Réalisé;Arbre;163.0;245.60556005855523;"{""coordinates"": [[[2.3263821044713056, 48.83392549628806], [2.326390907984721, 48.833939532222495], [2.3264019424597397, 48.833951891416035], [2.326414894815312, 48.83396222320142], [2.3264293975543855, 48.833970234434986], [2.326445039190892, 48.833975697814104], [2.326461375924838, 48.83397845832636], [2.326477944234237, 48.83397843764778], [2.3264942740266155, 48.83397563636507], [2.32650990197694, 48.83397013395899], [2.3265243846735353, 48.83396208654926], [2.3265373111989973, 48.83395172246497], [2.326548314789152, 48.833939335766146], [2.3265570832392464, 48.833925277900484], [2.326563367762136, 48.83390994773167], [2.3265669900471164, 48.83389378022241], [2.326567847319133, 48.8338772340933], [2.326565915254815, 48.83386077880748], [2.326561248672604, 48.833844881250606], [2.3265539799773904, 48.833829992483906], [2.326544315403788, 48.83381653494621], [2.3265325291646466, 48.83380489046808], [2.3265189556708097, 48.83379538943819], [2.326507316280351, 48.833785004894864], [2.3264941259335967, 48.83377667849691], [2.326479744670173, 48.833770637519116], [2.3264645650366, 48.83376704685415], [2.3264490013714623, 48.83376600451167], [2.3264334784957508, 48.833767538943164], [2.326418420117082, 48.83377160826525], [2.326404237264303, 48.83377810140296], [2.3263913170681794, 48.833786841121636], [2.326380012194388, 48.833797588864606], [2.3263706312172694, 48.8338100512648], [2.3263634301970746, 48.8338238881524], [2.3263586056906234, 48.83383872184], [2.326356289386153, 48.83385414743186], [2.3263565445087933, 48.833869743875766], [2.326359364094796, 48.83388508545604], [2.3263646711816133, 48.833899753413625], [2.3263723209086447, 48.8339133473765], [2.3263821044713056, 48.83392549628806]]], ""type"": ""Polygon""}"
202300823233 Mail Bréchet (aménagement);17;2024-06-14T02:00:00+00:00;Réalisé;Aménagement urbain;11.0;5100.144924793613;"{""coordinates"": [[[2.3252771930048453, 48.899114592876096], [2.3282935435156515, 48.899177918093244], [2.3282933803203005, 48.89919056609533], [2.3287114965483995, 48.899199487120434], [2.328715814579102, 48.89906105941124], [2.3286704791122332, 48.89900616358457], [2.3263688310771853, 48.89896490664369], [2.3263445378368455, 48.89894453262258], [2.325282727291415, 48.89892438838317], [2.3252771930048453, 48.899114592876096]]], ""type"": ""Polygon""}"
202300812749 RAE rue Ronsard (aménagement);18;2025-03-28T01:00:00+00:00;Réalisé;Aménagement urbain;16.0;2013.6528682683052;"{""coordinates"": [[[2.3442920452602523, 48.88444612262306], [2.3440435199193232, 48.88444294014648], [2.3441453616952623, 48.885128352371474], [2.3450005144288255, 48.885868888351304], [2.3450748971651247, 48.88588386615407], [2.344947684569153, 48.88567735001694], [2.344513043451897, 48.88531979415869], [2.344300153003183, 48.88511827243845], [2.3442920452602523, 48.88444612262306]]], ""type"": ""Polygon""}"
202200569276 Montparnasse - îlot Gaîté (PUP);14;2023-04-29T02:00:00+00:00;Réalisé;Aménagement urbain;3.0;781.6485967150697;"{""coordinates"": [[[2.3215092285979977, 48.84025402501487], [2.3216281805024988, 48.84016079130507], [2.321184711606728, 48.83974540201472], [2.321121152894191, 48.83972885000252], [2.3210678265930476, 48.83967997429508], [2.3209787917120375, 48.839736138091595], [2.321470743211514, 48.84019551872499], [2.3215092285979977, 48.84025402501487]]], ""type"": ""Polygon""}"
202200772858 Rue de Clignancourt;18;2025-03-31T02:00:00+00:00;Réalisé;Aménagement urbain;37.0;4719.751401605646;"{""coordinates"": [[[[2.34856818815788, 48.89027295620554], [2.348559483118275, 48.890278828198596], [2.3485465695778474, 48.89028991405901], [2.3485066151999616, 48.89028218283051], [2.348504957096297, 48.89027670951606], [2.3483494658046284, 48.89031388594301], [2.3483525426431275, 48.89034395629837], [2.3483222644653434, 48.89036314407298], [2.3482502040678215, 48.89035501049562], [2.3482402279978527, 48.89046241911831], [2.3482622702958533, 48.89046686484016], [2.348278544556171, 48.89049063261556], [2.348237962276889, 48.89051932589659], [2.348300187403611, 48.89063737347225], [2.348359091668311, 48.89059306959406], [2.348398005498158, 48.89060125026397], [2.3484586417780036, 48.890873881037585], [2.3484965940093048, 48.891041657585646], [2.3485943013865116, 48.89151120241097], [2.348562264772958, 48.89153288527802], [2.3485004148064768, 48.89150886961167], [2.3484383181392885, 48.891615084438754], [2.34852646384956, 48.891634689026596], [2.348522136514904, 48.8916631254579], [2.3484723011247897, 48.891672415920105], [2.3485627072414865, 48.89184252726241], [2.348634360289293, 48.89182811778721], [2.348670423820082, 48.891843340734965], [2.348858470659475, 48.891812261192065], [2.3488765844719475, 48.89178572174635], [2.348889067882885, 48.891781462982436], [2.3488434711694635, 48.89160362755439], [2.3488070570219937, 48.891588858704814], [2.348781247862961, 48.89144391654841], [2.348762005130425, 48.89135365205618], [2.3487378155359324, 48.89118959275745], [2.348735407054306, 48.89116134810076], [2.348696277529278, 48.89097717327889], [2.348671303658403, 48.8908759489795], [2.348640623133471, 48.89078926446498], [2.348570672103082, 48.890515900506465], [2.3486047667083656, 48.89049536735992], [2.348680128543926, 48.890501696648904], [2.3486978686372217, 48.89039455775731], [2.3486750964222205, 48.89039329534925], [2.348659891240839, 48.8903668021947], [2.348701019875648, 48.890335833752616], [2.34856818815788, 48.89027295620554]]], [[[2.3480880373451773, 48.88848490177863], [2.3480327078119863, 48.888491885962814], [2.3481358051104713, 48.88897147923253], [2.3481855082501077, 48.888972660823065], [2.3480880373451773, 48.88848490177863]]], [[[2.349334237391341, 48.894135320546006], [2.3492926465184842, 48.89414784422883], [2.3494448413424904, 48.8947898057388], [2.349511292738366, 48.894777417050065], [2.349334237391341, 48.894135320546006]]], [[[2.349267718481209, 48.89415317304602], [2.3491902636609097, 48.89416185955419], [2.3493478456077495, 48.89481477900245], [2.3494004185569586, 48.894807778340024], [2.349267718481209, 48.89415317304602]]], [[[2.3489636595032235, 48.89284375062038], [2.348916611830491, 48.892850780235236], [2.3491699656121594, 48.89401785789807], [2.3492171950696217, 48.893996257476104], [2.3489636595032235, 48.89284375062038]]]], ""type"": ""MultiPolygon""}"
202200743197 RAE Rue Cavé (aménagement);18;2023-07-28T02:00:00+00:00;Réalisé;Aménagement urbain;3.0;487.8367978781603;"{""coordinates"": [[[2.354814597545328, 48.88679099054229], [2.355187346975748, 48.88680028395253], [2.3554109166216777, 48.88681241635812], [2.355443787765747, 48.8868344505402], [2.3555017618273655, 48.88683658374822], [2.3555229424465605, 48.886687341241334], [2.355478596290155, 48.88669985318627], [2.3554479919513236, 48.88671790249787], [2.3549840810744236, 48.88670993997382], [2.3549649519734994, 48.88669344400104], [2.354814597545328, 48.88679099054229]]], ""type"": ""Polygon""}"
202100543892 Rue de la Chapelle Sud/Marx Dormoy;18;2024-06-17T02:00:00+00:00;Réalisé;Aménagement urbain;1.0;43081.51215499241;"{""coordinates"": [[[2.359541808219443, 48.88408697424756], [2.3591541928209283, 48.88416504288447], [2.359154216968152, 48.884166183361735], [2.3588199005436397, 48.88420113821236], [2.359578572961637, 48.8878346287865], [2.35964835135492, 48.88913457085795], [2.359660101414204, 48.89033870462651], [2.3596709912869387, 48.89033794267829], [2.359668994342574, 48.89036425158576], [2.359696200905833, 48.890362933872346], [2.359051571252343, 48.89474645858177], [2.3596138505032362, 48.89477598673406], [2.360119446624859, 48.890342426393474], [2.3602106991543312, 48.89033800458813], [2.3601263907507963, 48.889756723522154], [2.3599795575893023, 48.88828294134235], [2.359914732594975, 48.887600661913766], [2.3599087454980925, 48.887572172560056], [2.3598321062619756, 48.88680287725986], [2.3596489136400374, 48.88510185926712], [2.3595849587697795, 48.884470916825464], [2.3595810090405287, 48.88447129589969], [2.3595553282251878, 48.884232826747294], [2.359541808219443, 48.88408697424756]]], ""type"": ""Polygon""}"
202100543907 Rue de la Chapelle Nord;18;2024-06-14T02:00:00+00:00;Réalisé;Aménagement urbain;161.0;35252.555328961724;"{""coordinates"": [[[2.3596948096341377, 48.89349393284662], [2.3593532196105365, 48.89349866282756], [2.3589744615834056, 48.894808046727555], [2.3587518531660407, 48.89493937952779], [2.358543984587729, 48.89509388717394], [2.358540312563693, 48.89539192162879], [2.358608248235279, 48.895590963922785], [2.3588668883813786, 48.89579102815596], [2.358692054531454, 48.897832014598066], [2.358690826548152, 48.89783193427836], [2.3586693745136196, 48.89807831585005], [2.3586709602599467, 48.898078254195084], [2.3586370377494346, 48.89847424756157], [2.3594326083748136, 48.8984785054245], [2.359595306205933, 48.8983137745086], [2.359652348154477, 48.89712167159865], [2.359733816388357, 48.89576173226341], [2.3600002319515903, 48.89561363832863], [2.3600722783559305, 48.89546962243537], [2.360155290134094, 48.895251498241805], [2.359937812994658, 48.89496554151686], [2.359548494090701, 48.89477141131958], [2.3596948096341377, 48.89349393284662]]], ""type"": ""Polygon""}"
202300815221 Rue Michel Chasles et rue Parrot : élargissement trottoir et végétalisation;12;2024-06-28T02:00:00+00:00;Réalisé;Aménagement urbain;47.0;5362.211578296026;"{""coordinates"": [[[2.3738290060933043, 48.84592568647807], [2.373824094275747, 48.84633448177443], [2.3737957703693957, 48.84665005652213], [2.3738060409751323, 48.846816067757], [2.3738030798503282, 48.84686018550872], [2.3730666204930033, 48.846747229341005], [2.3721790542593615, 48.846604951728914], [2.3721473667277353, 48.8466897873022], [2.372330954073825, 48.84672313287423], [2.372428149035132, 48.846800549495015], [2.3737945853701614, 48.8469867084587], [2.373791101395216, 48.84703861459575], [2.3737753348582182, 48.847329968640835], [2.3737598586111552, 48.84759703790626], [2.3737887718183264, 48.84774290746631], [2.373745356365228, 48.84778315754821], [2.3738050298544398, 48.84792109208408], [2.373989935365319, 48.84784515307825], [2.3738994514168725, 48.84771920050425], [2.3739412556680572, 48.84730250276535], [2.3739556490983675, 48.84700864939292], [2.3750855178277073, 48.84716256445331], [2.3750988516614036, 48.84707358429256], [2.37491540695349, 48.84702810062359], [2.3741868894319054, 48.846919051129255], [2.373956427845787, 48.846883704904116], [2.3739543904452303, 48.846719698275955], [2.3739740468087756, 48.84610454623591], [2.3739944862018176, 48.84593464759822], [2.3738290060933043, 48.84592568647807]]], ""type"": ""Polygon""}"
202300822542 RAE - Surmelin;20;2025-03-07T01:00:00+00:00;Réalisé;Aménagement urbain;5.0;2535.517103877827;"{""coordinates"": [[[2.4017318855094616, 48.868103755314515], [2.4017945869109734, 48.86808335067481], [2.4026261601663306, 48.86818802378504], [2.4032895485166086, 48.86806155586103], [2.4035583880083062, 48.86821305098829], [2.4036003736688674, 48.86834406158754], [2.403683527621107, 48.86837589603918], [2.4039003361333697, 48.86824902014269], [2.403586165678365, 48.86801749812672], [2.4034367824933645, 48.86792249411013], [2.4032763007952602, 48.867952659205685], [2.403265544863013, 48.86792755993372], [2.402773755106849, 48.86801754540707], [2.4027859177922704, 48.868040374619376], [2.4027920826751945, 48.868044502760924], [2.4026170863699763, 48.868076415707684], [2.4018795664728776, 48.867986214346395], [2.4018496832339746, 48.86794371610553], [2.401790535690639, 48.86792520621739], [2.401677523049687, 48.86808925425605], [2.4017318855094616, 48.868103755314515]]], ""type"": ""Polygon""}"
202200659521 RAE - Tandou - Pierre Girard_rue;19;2022-12-16T01:00:00+00:00;Réalisé;Aménagement urbain;13.0;4638.080566480728;"{""coordinates"": [[[2.3783032935200557, 48.88577193772287], [2.379591675176004, 48.88617181884271], [2.3809756295811737, 48.886849261730504], [2.3811321952028006, 48.886689786355525], [2.3796814397782846, 48.88605571347443], [2.3801071216918235, 48.8855624935503], [2.3799098401733296, 48.88543032970701], [2.37950520897457, 48.886011085943636], [2.3784235973801997, 48.885700616323525], [2.3783032935200557, 48.88577193772287]]], ""type"": ""Polygon""}"
202200758263 12-VGA-Rue de Charenton - Diderot à Daumesnil;12;2023-04-28T02:00:00+00:00;Réalisé;Aménagement urbain;5.0;6045.140698799953;"{""coordinates"": [[[2.3835506121370362, 48.84486060293111], [2.384650149930426, 48.844002426578214], [2.3846374659150307, 48.84396638699849], [2.384821658398019, 48.84379247203898], [2.385440797565673, 48.84324192356521], [2.3865135153819956, 48.842136324153515], [2.3866803669052654, 48.84202789040542], [2.386637073677504, 48.841954809497146], [2.3864154202997643, 48.84203017505599], [2.3853536542166203, 48.84314311566968], [2.383603903850268, 48.84455486919119], [2.3832271390787274, 48.84467678784661], [2.3835506121370362, 48.84486060293111]]], ""type"": ""Polygon""}"
202200628904 Rue de Turin;8;2022-10-28T02:00:00+00:00;Réalisé;Aménagement urbain;24.0;1128.2310966704933;"{""coordinates"": [[[[2.3247218859383154, 48.88092259781181], [2.32471676331433, 48.880933194548895], [2.324302964026154, 48.88266894376107], [2.324351883654338, 48.88267673286708], [2.3247634472545617, 48.880938399701556], [2.3247720741255637, 48.88092718150161], [2.3247218859383154, 48.88092259781181]]], [[[2.325479523955727, 48.87946644221493], [2.3249220697323345, 48.88042205747998], [2.3249706069643414, 48.880432577281375], [2.3255293082195143, 48.87947389490212], [2.325479523955727, 48.87946644221493]]]], ""type"": ""MultiPolygon""}"
202200684980 Rue de Reims : Extension trottoir et plantation;13;2022-10-28T02:00:00+00:00;Réalisé;Aménagement urbain;11.0;1629.8913036269396;"{""coordinates"": [[[2.3707444747024407, 48.82814180702146], [2.372360146274841, 48.82891350956843], [2.372367589238387, 48.8289827660661], [2.3724336018505108, 48.8289995062238], [2.3725982727972754, 48.82884189913005], [2.3725323055425274, 48.82882151594341], [2.3724905736736797, 48.828850441125205], [2.370811452945226, 48.82807840650361], [2.3707444747024407, 48.82814180702146]]], ""type"": ""Polygon""}"
