annee;arrondissement;latitude;longitude;periode;heure;vehicules;nombre;secteur
2022-01-01;BP;48.84165;2.22163;MOYENNE DU 15 AU 17 NOVEMBRE 2022;18h-19h;Vélos Personnels;0.0;Boulevard Périphérique
2016-01-01;75013;48.82893;2.35639;JOURNEE MOYENNE NOVEMBRE 2016;12h-13h;Taxis;17.333333333333332;Paris-Intra-Muros
2022-01-01;BP;48.90056;2.37085;MOYENNE DU 15 AU 17 NOVEMBRE 2022;18h-19h;Cars;6.333333333333333;Boulevard Périphérique
2016-01-01;75013;48.82893;2.35639;JOURNEE MOYENNE NOVEMBRE 2016;14h-15h;Véhicules Particuliers;335.0;Paris-Intra-Muros
2022-01-01;BP;48.90056;2.37085;MOYENNE DU 15 AU 17 NOVEMBRE 2022;18h-19h;Poids lourds;25.666666666666668;Boulevard Périphérique
2016-01-01;75013;48.82893;2.35639;JOURNEE MOYENNE NOVEMBRE 2016;15h-16h;Poids lourds;3.3333333333333335;Paris-Intra-Muros
2022-01-01;BP;48.85400;2.41392;MOYENNE DU 15 AU 17 NOVEMBRE 2022;18h-19h;Poids lourds;105.66666666666667;Boulevard Périphérique
2016-01-01;75013;48.82893;2.35639;JOURNEE MOYENNE NOVEMBRE 2016;16h-17h;Véhicules Particuliers;400.6666666666667;Paris-Intra-Muros
2022-01-01;BP;48.81735;2.36685;MOYENNE DU 15 AU 17 NOVEMBRE 2022;18h-19h;Poids lourds;194.0;Boulevard Périphérique
2016-01-01;75013;48.82893;2.35639;JOURNEE MOYENNE NOVEMBRE 2016;17h-18h;Cars;1.6666666666666667;Paris-Intra-Muros
2022-01-01;BP;48.81735;2.36685;MOYENNE DU 15 AU 17 NOVEMBRE 2022;18h-19h;Vélos Personnels;0.0;Boulevard Périphérique
2016-01-01;75013;48.82893;2.35639;JOURNEE MOYENNE NOVEMBRE 2016;20h-21h;Poids lourds;4.0;Paris-Intra-Muros
2022-01-01;75020;48.84704;2.41163;MOYENNE DU 15 AU 17 NOVEMBRE 2022;19h-20h;Bus;20.333333333333332;Paris-Intra-Muros
2016-01-01;75013;48.82893;2.35639;JOURNEE MOYENNE NOVEMBRE 2016;08h-09h;Taxis;48.666666666666664;Paris-Intra-Muros
2022-01-01;75018;48.88480;2.32696;MOYENNE DU 15 AU 17 NOVEMBRE 2022;19h-20h;Deux roues-motorisés;142.66666666666666;Paris-Intra-Muros
2016-01-01;75013;48.82893;2.35639;JOURNEE MOYENNE NOVEMBRE 2016;12h-13h;Bus;6.333333333333333;Paris-Intra-Muros
2022-01-01;75015;48.84342;2.30570;MOYENNE DU 15 AU 17 NOVEMBRE 2022;19h-20h;Taxis;93.66666666666667;Paris-Intra-Muros
2016-01-01;75013;48.82893;2.35639;JOURNEE MOYENNE NOVEMBRE 2016;15h-16h;Deux roues-motorisés;51.333333333333336;Paris-Intra-Muros
2022-01-01;75014;48.84301;2.32593;MOYENNE DU 15 AU 17 NOVEMBRE 2022;19h-20h;Trottinettes;2.3333333333333335;Paris-Intra-Muros
2016-01-01;75013;48.82893;2.35639;JOURNEE MOYENNE NOVEMBRE 2016;19h-20h;Vélos Personnels;22.666666666666668;Paris-Intra-Muros
2022-01-01;75014;48,82022;2.323826;MOYENNE DU 15 AU 17 NOVEMBRE 2022;19h-20h;Poids lourds;12.0;Paris-Intra-Muros
2016-01-01;75015;48.84342;2.30570;JOURNEE MOYENNE NOVEMBRE 2016;09h-10h;Véhicules Particuliers;279.3333333333333;Paris-Intra-Muros
2022-01-01;75004;48.86067;2.35333;MOYENNE DU 15 AU 17 NOVEMBRE 2022;19h-20h;Poids lourds;24.0;Paris-Intra-Muros
2016-01-01;75015;48.84342;2.30570;JOURNEE MOYENNE NOVEMBRE 2016;11h-12h;Véhicules Utilitaires;141.66666666666666;Paris-Intra-Muros
2022-01-01;75004;48.86067;2.35333;MOYENNE DU 15 AU 17 NOVEMBRE 2022;19h-20h;Vélib's;119.66666666666667;Paris-Intra-Muros
2016-01-01;75015;48.84342;2.30570;JOURNEE MOYENNE NOVEMBRE 2016;15h-16h;Véhicules Utilitaires;91.0;Paris-Intra-Muros
2022-01-01;75016;48.86365;2.26936;MOYENNE DU 15 AU 17 NOVEMBRE 2022;19h-20h;Vélib's;30.333333333333332;Maréchaux
2016-01-01;75015;48.84342;2.30570;JOURNEE MOYENNE NOVEMBRE 2016;16h-17h;Vélos Personnels;37.666666666666664;Paris-Intra-Muros
2022-01-01;75016;48.86365;2.26936;MOYENNE DU 15 AU 17 NOVEMBRE 2022;19h-20h;Cars;2.3333333333333335;Maréchaux
2016-01-01;75015;48.84342;2.30570;JOURNEE MOYENNE NOVEMBRE 2016;19h-20h;Taxis;50.0;Paris-Intra-Muros
2022-01-01;75016;48.86365;2.26936;MOYENNE DU 15 AU 17 NOVEMBRE 2022;19h-20h;Vélib's;15.0;Maréchaux
2016-01-01;75014;48,82022;2.323826;JOURNEE MOYENNE NOVEMBRE 2016;11h-12h;Bus;32.666666666666664;Paris-Intra-Muros
2022-01-01;75018;48.88480;2.32696;MOYENNE DU 15 AU 17 NOVEMBRE 2022;19h-20h;Deux roues-motorisés;68.66666666666667;Maréchaux
2016-01-01;75014;48,82022;2.323826;JOURNEE MOYENNE NOVEMBRE 2016;13h-14h;Taxis;138.33333333333334;Paris-Intra-Muros
2022-01-01;75020;48.84704;2.41163;MOYENNE DU 15 AU 17 NOVEMBRE 2022;20h-21h;Vélib's;13.0;Paris-Intra-Muros
2016-01-01;75014;48,82022;2.323826;JOURNEE MOYENNE NOVEMBRE 2016;15h-16h;Poids lourds;8.666666666666666;Paris-Intra-Muros
2022-01-01;75017;48.87624;2.28822;MOYENNE DU 15 AU 17 NOVEMBRE 2022;20h-21h;Bus;12.666666666666666;Paris-Intra-Muros
2016-01-01;75014;48,82022;2.323826;JOURNEE MOYENNE NOVEMBRE 2016;19h-20h;Bus;34.666666666666664;Paris-Intra-Muros
2022-01-01;75017;48.87624;2.28822;MOYENNE DU 15 AU 17 NOVEMBRE 2022;20h-21h;Véhicules Particuliers;662.3333333333334;Paris-Intra-Muros
2016-01-01;75004;48.85519;2.36139;JOURNEE MOYENNE NOVEMBRE 2016;10h-11h;Poids lourds;13.333333333333334;Paris-Intra-Muros
2022-01-01;75017;48.87624;2.28822;MOYENNE DU 15 AU 17 NOVEMBRE 2022;20h-21h;Trottinettes;6.666666666666667;Paris-Intra-Muros
2016-01-01;75004;48.85519;2.36139;JOURNEE MOYENNE NOVEMBRE 2016;13h-14h;Véhicules Utilitaires;140.66666666666666;Paris-Intra-Muros
2022-01-01;BP;48.89882;2.35903;MOYENNE DU 15 AU 17 NOVEMBRE 2022;20h-21h;Bus;18.0;Paris-Intra-Muros
2016-01-01;75004;48.85519;2.36139;JOURNEE MOYENNE NOVEMBRE 2016;15h-16h;Vélib's;18.0;Paris-Intra-Muros
2022-01-01;BP;48.89882;2.35903;MOYENNE DU 15 AU 17 NOVEMBRE 2022;20h-21h;Poids lourds;14.0;Paris-Intra-Muros
2016-01-01;75004;48.85519;2.36139;JOURNEE MOYENNE NOVEMBRE 2016;17h-18h;Véhicules Particuliers;480.0;Paris-Intra-Muros
2022-01-01;75018;48.88480;2.32696;MOYENNE DU 15 AU 17 NOVEMBRE 2022;20h-21h;Cars;3.6666666666666665;Paris-Intra-Muros
2016-01-01;75020;48.84704;2.41163;JOURNEE MOYENNE NOVEMBRE 2016;07h-08h;Taxis;84.5;Paris-Intra-Muros
2022-01-01;75014;48,82022;2.323826;MOYENNE DU 15 AU 17 NOVEMBRE 2022;20h-21h;Deux roues-motorisés;210.66666666666666;Paris-Intra-Muros
2016-01-01;75020;48.84704;2.41163;JOURNEE MOYENNE NOVEMBRE 2016;07h-08h;Cars;3.0;Paris-Intra-Muros
2022-01-01;75014;48,82022;2.323826;MOYENNE DU 15 AU 17 NOVEMBRE 2022;20h-21h;Vélos Personnels;68.66666666666667;Paris-Intra-Muros
2016-01-01;75020;48.84704;2.41163;JOURNEE MOYENNE NOVEMBRE 2016;10h-11h;Deux roues-motorisés;218.0;Paris-Intra-Muros
2022-01-01;75016;48.86365;2.26936;MOYENNE DU 15 AU 17 NOVEMBRE 2022;20h-21h;Cars;5.666666666666667;Maréchaux
2016-01-01;75020;48.84704;2.41163;JOURNEE MOYENNE NOVEMBRE 2016;13h-14h;Poids lourds;11.0;Paris-Intra-Muros
2022-01-01;75016;48.86365;2.26936;MOYENNE DU 15 AU 17 NOVEMBRE 2022;20h-21h;Trottinettes;1.0;Maréchaux
2016-01-01;75020;48.84704;2.41163;JOURNEE MOYENNE NOVEMBRE 2016;17h-18h;Cars;1.0;Paris-Intra-Muros
2022-01-01;75016;48.86365;2.26936;MOYENNE DU 15 AU 17 NOVEMBRE 2022;20h-21h;Taxis;40.666666666666664;Maréchaux
2016-01-01;75020;48.84704;2.41163;JOURNEE MOYENNE NOVEMBRE 2016;18h-19h;Bus;16.666666666666668;Paris-Intra-Muros
2022-01-01;75018;48.88480;2.32696;MOYENNE DU 15 AU 17 NOVEMBRE 2022;20h-21h;Bus;0.6666666666666666;Maréchaux
2016-01-01;75020;48.84704;2.41163;JOURNEE MOYENNE NOVEMBRE 2016;19h-20h;Cars;0.3333333333333333;Paris-Intra-Muros
2022-01-01;75013;48.81991;2.36409;MOYENNE DU 15 AU 17 NOVEMBRE 2022;20h-21h;Taxis;25.0;Maréchaux
2016-01-01;75020;48.84704;2.41163;JOURNEE MOYENNE NOVEMBRE 2016;20h-21h;Poids lourds;4.666666666666667;Paris-Intra-Muros
2022-01-01;BP;48.84165;2.22163;MOYENNE DU 15 AU 17 NOVEMBRE 2022;20h-21h;Véhicules Particuliers;2918.0;Boulevard Périphérique
2016-01-01;75020;48.84704;2.41163;JOURNEE MOYENNE NOVEMBRE 2016;07h-08h;Poids lourds;21.5;Paris-Intra-Muros
2022-01-01;BP;48.90056;2.37085;MOYENNE DU 15 AU 17 NOVEMBRE 2022;20h-21h;Vélib's;0.0;Boulevard Périphérique
2016-01-01;75020;48.84704;2.41163;JOURNEE MOYENNE NOVEMBRE 2016;08h-09h;Vélos Personnels;32.0;Paris-Intra-Muros
2022-01-01;BP;48.90056;2.37085;MOYENNE DU 15 AU 17 NOVEMBRE 2022;20h-21h;Cars;3.6666666666666665;Boulevard Périphérique
2016-01-01;75020;48.84704;2.41163;JOURNEE MOYENNE NOVEMBRE 2016;10h-11h;Véhicules Utilitaires;257.6666666666667;Paris-Intra-Muros
2022-01-01;BP;48.81735;2.36685;MOYENNE DU 15 AU 17 NOVEMBRE 2022;20h-21h;Véhicules Particuliers;3977.3333333333335;Boulevard Périphérique
2016-01-01;75020;48.84704;2.41163;JOURNEE MOYENNE NOVEMBRE 2016;13h-14h;Véhicules Particuliers;824.6666666666666;Paris-Intra-Muros
2022-01-01;BP;48.81735;2.36685;MOYENNE DU 15 AU 17 NOVEMBRE 2022;20h-21h;Trottinettes;0.0;Boulevard Périphérique
2016-01-01;75020;48.84704;2.41163;JOURNEE MOYENNE NOVEMBRE 2016;13h-14h;Poids lourds;23.666666666666668;Paris-Intra-Muros
2014-01-01;BP;48.84165;2.22163;MOYENNE DU 25 AU 27 NOVEMBRE 2014;16h-17h;Taxis;189.66666666666666;Boulevard Périphérique
2016-01-01;75020;48.84704;2.41163;JOURNEE MOYENNE NOVEMBRE 2016;14h-15h;Véhicules Particuliers;1024.6666666666667;Paris-Intra-Muros
2014-01-01;BP;48.84165;2.22163;MOYENNE DU 25 AU 27 NOVEMBRE 2014;17h-18h;Poids lourds;50.333333333333336;Boulevard Périphérique
2016-01-01;75020;48.84704;2.41163;JOURNEE MOYENNE NOVEMBRE 2016;18h-19h;Bus;13.0;Paris-Intra-Muros
2014-01-01;BP;48.84165;2.22163;MOYENNE DU 25 AU 27 NOVEMBRE 2014;19h-20h;Véhicules Particuliers;3138.3333333333335;Boulevard Périphérique
2016-01-01;75014;48.84301;2.32593;JOURNEE MOYENNE NOVEMBRE 2016;08h-09h;Deux roues-motorisés;142.0;Paris-Intra-Muros
2014-01-01;BP;48.84165;2.22163;MOYENNE DU 25 AU 27 NOVEMBRE 2014;19h-20h;Véhicules Utilitaires;409.3333333333333;Boulevard Périphérique
2016-01-01;75014;48.84301;2.32593;JOURNEE MOYENNE NOVEMBRE 2016;09h-10h;Bus;23.666666666666668;Paris-Intra-Muros
2014-01-01;BP;48.84165;2.22163;MOYENNE DU 25 AU 27 NOVEMBRE 2014;07h-08h;Deux roues-motorisés;423.3333333333333;Boulevard Périphérique
2016-01-01;75014;48.84301;2.32593;JOURNEE MOYENNE NOVEMBRE 2016;11h-12h;Deux roues-motorisés;67.66666666666667;Paris-Intra-Muros
2014-01-01;BP;48.84165;2.22163;MOYENNE DU 25 AU 27 NOVEMBRE 2014;11h-12h;Véhicules Utilitaires;830.6666666666666;Boulevard Périphérique
2016-01-01;75014;48.84301;2.32593;JOURNEE MOYENNE NOVEMBRE 2016;13h-14h;Poids lourds;2.6666666666666665;Paris-Intra-Muros
2014-01-01;BP;48.84165;2.22163;MOYENNE DU 25 AU 27 NOVEMBRE 2014;12h-13h;Poids lourds;193.66666666666666;Boulevard Périphérique
2016-01-01;75014;48.84301;2.32593;JOURNEE MOYENNE NOVEMBRE 2016;14h-15h;Poids lourds;1.3333333333333333;Paris-Intra-Muros
2014-01-01;BP;48.84165;2.22163;MOYENNE DU 25 AU 27 NOVEMBRE 2014;16h-17h;Taxis;175.0;Boulevard Périphérique
2016-01-01;75014;48.84301;2.32593;JOURNEE MOYENNE NOVEMBRE 2016;14h-15h;Vélos Personnels;15.0;Paris-Intra-Muros
2014-01-01;BP;48.84165;2.22163;MOYENNE DU 25 AU 27 NOVEMBRE 2014;17h-18h;Taxis;161.0;Boulevard Périphérique
2016-01-01;75014;48.84301;2.32593;JOURNEE MOYENNE NOVEMBRE 2016;19h-20h;Deux roues-motorisés;99.66666666666667;Paris-Intra-Muros
2014-01-01;BP;48.84165;2.22163;MOYENNE DU 25 AU 27 NOVEMBRE 2014;17h-18h;Cars;20.666666666666668;Boulevard Périphérique
2016-01-01;75014;48.84301;2.32593;JOURNEE MOYENNE NOVEMBRE 2016;20h-21h;Véhicules Particuliers;372.3333333333333;Paris-Intra-Muros
2014-01-01;BP;48.84165;2.22163;MOYENNE DU 25 AU 27 NOVEMBRE 2014;18h-19h;Deux roues-motorisés;741.3333333333334;Boulevard Périphérique
2016-01-01;75014;48.84301;2.32593;JOURNEE MOYENNE NOVEMBRE 2016;20h-21h;Taxis;59.666666666666664;Paris-Intra-Muros
2014-01-01;BP;48.84165;2.22163;MOYENNE DU 25 AU 27 NOVEMBRE 2014;19h-20h;Cars;5.333333333333333;Boulevard Périphérique
2016-01-01;75014;48.84301;2.32593;JOURNEE MOYENNE NOVEMBRE 2016;08h-09h;Cars;0.3333333333333333;Paris-Intra-Muros
2014-01-01;BP;48.90056;2.37085;MOYENNE DU 25 AU 27 NOVEMBRE 2014;09h-10h;Véhicules Utilitaires;747.6666666666666;Boulevard Périphérique
2016-01-01;75014;48.84301;2.32593;JOURNEE MOYENNE NOVEMBRE 2016;10h-11h;Deux roues-motorisés;68.66666666666667;Paris-Intra-Muros
2014-01-01;BP;48.90056;2.37085;MOYENNE DU 25 AU 27 NOVEMBRE 2014;15h-16h;Cars;11.333333333333334;Boulevard Périphérique
2016-01-01;75014;48.84301;2.32593;JOURNEE MOYENNE NOVEMBRE 2016;12h-13h;Véhicules Utilitaires;79.0;Paris-Intra-Muros
2014-01-01;BP;48.90056;2.37085;MOYENNE DU 25 AU 27 NOVEMBRE 2014;07h-08h;Véhicules Particuliers;2395.3333333333335;Boulevard Périphérique
2016-01-01;75014;48.84301;2.32593;JOURNEE MOYENNE NOVEMBRE 2016;13h-14h;Cars;0.3333333333333333;Paris-Intra-Muros
2014-01-01;BP;48.90056;2.37085;MOYENNE DU 25 AU 27 NOVEMBRE 2014;07h-08h;Poids lourds;135.66666666666666;Boulevard Périphérique
2016-01-01;75014;48.84301;2.32593;JOURNEE MOYENNE NOVEMBRE 2016;16h-17h;Bus;29.0;Paris-Intra-Muros
2014-01-01;BP;48.90056;2.37085;MOYENNE DU 25 AU 27 NOVEMBRE 2014;07h-08h;Cars;3.0;Boulevard Périphérique
2014-01-01;BP;48.90056;2.37085;MOYENNE DU 25 AU 27 NOVEMBRE 2014;14h-15h;Taxis;199.66666666666666;Boulevard Périphérique
2014-01-01;BP;48.90056;2.37085;MOYENNE DU 25 AU 27 NOVEMBRE 2014;16h-17h;Véhicules Utilitaires;1343.6666666666667;Boulevard Périphérique
2014-01-01;BP;48.90056;2.37085;MOYENNE DU 25 AU 27 NOVEMBRE 2014;19h-20h;Véhicules Particuliers;3865.3333333333335;Boulevard Périphérique
2014-01-01;BP;48.85400;2.41392;MOYENNE DU 25 AU 27 NOVEMBRE 2014;07h-08h;Véhicules Particuliers;2697.3333333333335;Boulevard Périphérique
2014-01-01;BP;48.85400;2.41392;MOYENNE DU 25 AU 27 NOVEMBRE 2014;08h-09h;Cars;7.666666666666667;Boulevard Périphérique
2014-01-01;BP;48.85400;2.41392;MOYENNE DU 25 AU 27 NOVEMBRE 2014;10h-11h;Deux roues-motorisés;319.6666666666667;Boulevard Périphérique
2014-01-01;BP;48.85400;2.41392;MOYENNE DU 25 AU 27 NOVEMBRE 2014;13h-14h;Véhicules Particuliers;4623.0;Boulevard Périphérique
2014-01-01;BP;48.85400;2.41392;MOYENNE DU 25 AU 27 NOVEMBRE 2014;17h-18h;Deux roues-motorisés;784.0;Boulevard Périphérique
2014-01-01;BP;48.85400;2.41392;MOYENNE DU 25 AU 27 NOVEMBRE 2014;12h-13h;Taxis;228.66666666666666;Boulevard Périphérique
2014-01-01;BP;48.85400;2.41392;MOYENNE DU 25 AU 27 NOVEMBRE 2014;19h-20h;Véhicules Utilitaires;850.0;Boulevard Périphérique
2014-01-01;BP;48.81735;2.36685;MOYENNE DU 25 AU 27 NOVEMBRE 2014;09h-10h;Véhicules Particuliers;3553.6666666666665;Boulevard Périphérique
2014-01-01;BP;48.81735;2.36685;MOYENNE DU 25 AU 27 NOVEMBRE 2014;12h-13h;Poids lourds;452.3333333333333;Boulevard Périphérique
2014-01-01;BP;48.81735;2.36685;MOYENNE DU 25 AU 27 NOVEMBRE 2014;15h-16h;Deux roues-motorisés;459.0;Boulevard Périphérique
2014-01-01;BP;48.81735;2.36685;MOYENNE DU 25 AU 27 NOVEMBRE 2014;07h-08h;Taxis;133.66666666666666;Boulevard Périphérique
2014-01-01;BP;48.81735;2.36685;MOYENNE DU 25 AU 27 NOVEMBRE 2014;08h-09h;Poids lourds;290.3333333333333;Boulevard Périphérique
2014-01-01;BP;48.81735;2.36685;MOYENNE DU 25 AU 27 NOVEMBRE 2014;08h-09h;Cars;15.333333333333334;Boulevard Périphérique
2014-01-01;BP;48.81735;2.36685;MOYENNE DU 25 AU 27 NOVEMBRE 2014;11h-12h;Poids lourds;506.3333333333333;Boulevard Périphérique
2014-01-01;BP;48.81735;2.36685;MOYENNE DU 25 AU 27 NOVEMBRE 2014;16h-17h;Taxis;201.66666666666666;Boulevard Périphérique
2014-01-01;BP;48.81735;2.36685;MOYENNE DU 25 AU 27 NOVEMBRE 2014;19h-20h;Véhicules Particuliers;4813.666666666667;Boulevard Périphérique
2016-01-01;75004;48.86067;2.35333;JOURNEE MOYENNE NOVEMBRE 2016;07h-08h;Poids lourds;33.0;Paris-Intra-Muros
2016-01-01;75004;48.86067;2.35333;JOURNEE MOYENNE NOVEMBRE 2016;09h-10h;Véhicules Particuliers;743.6666666666666;Paris-Intra-Muros
2016-01-01;75004;48.86067;2.35333;JOURNEE MOYENNE NOVEMBRE 2016;10h-11h;Véhicules Utilitaires;305.3333333333333;Paris-Intra-Muros
2016-01-01;75004;48.86067;2.35333;JOURNEE MOYENNE NOVEMBRE 2016;10h-11h;Poids lourds;18.0;Paris-Intra-Muros
2016-01-01;75004;48.86067;2.35333;JOURNEE MOYENNE NOVEMBRE 2016;16h-17h;Taxis;228.0;Paris-Intra-Muros
2016-01-01;75004;48.86067;2.35333;JOURNEE MOYENNE NOVEMBRE 2016;20h-21h;Vélos Personnels;77.0;Paris-Intra-Muros
2016-01-01;BP;48.89882;2.35903;JOURNEE MOYENNE NOVEMBRE 2016;07h-08h;Véhicules Particuliers;502.0;Paris-Intra-Muros
2016-01-01;BP;48.89882;2.35903;JOURNEE MOYENNE NOVEMBRE 2016;09h-10h;Vélos Personnels;12.666666666666666;Paris-Intra-Muros
2016-01-01;BP;48.89882;2.35903;JOURNEE MOYENNE NOVEMBRE 2016;14h-15h;Bus;12.0;Paris-Intra-Muros
2016-01-01;BP;48.89882;2.35903;JOURNEE MOYENNE NOVEMBRE 2016;17h-18h;Vélib's;9.333333333333334;Paris-Intra-Muros
2016-01-01;BP;48.89882;2.35903;JOURNEE MOYENNE NOVEMBRE 2016;18h-19h;Bus;11.0;Paris-Intra-Muros
2016-01-01;BP;48.89882;2.35903;JOURNEE MOYENNE NOVEMBRE 2016;08h-09h;Bus;17.333333333333332;Paris-Intra-Muros
2016-01-01;BP;48.89882;2.35903;JOURNEE MOYENNE NOVEMBRE 2016;09h-10h;Poids lourds;41.333333333333336;Paris-Intra-Muros
2016-01-01;BP;48.89882;2.35903;JOURNEE MOYENNE NOVEMBRE 2016;11h-12h;Cars;4.666666666666667;Paris-Intra-Muros
2016-01-01;BP;48.89882;2.35903;JOURNEE MOYENNE NOVEMBRE 2016;12h-13h;Poids lourds;40.333333333333336;Paris-Intra-Muros
2016-01-01;BP;48.89882;2.35903;JOURNEE MOYENNE NOVEMBRE 2016;12h-13h;Cars;3.0;Paris-Intra-Muros
2016-01-01;BP;48.89882;2.35903;JOURNEE MOYENNE NOVEMBRE 2016;17h-18h;Véhicules Particuliers;456.0;Paris-Intra-Muros
2016-01-01;BP;48.89882;2.35903;JOURNEE MOYENNE NOVEMBRE 2016;17h-18h;Poids lourds;15.0;Paris-Intra-Muros
2016-01-01;BP;48.89882;2.35903;JOURNEE MOYENNE NOVEMBRE 2016;18h-19h;Véhicules Utilitaires;121.0;Paris-Intra-Muros
2016-01-01;BP;48.89882;2.35903;JOURNEE MOYENNE NOVEMBRE 2016;18h-19h;Poids lourds;11.666666666666666;Paris-Intra-Muros
2016-01-01;BP;48.89882;2.35903;JOURNEE MOYENNE NOVEMBRE 2016;19h-20h;Vélib's;4.333333333333333;Paris-Intra-Muros
2016-01-01;BP;48.89882;2.35903;JOURNEE MOYENNE NOVEMBRE 2016;20h-21h;Deux roues-motorisés;93.66666666666667;Paris-Intra-Muros
2016-01-01;75018;48.88480;2.32696;JOURNEE MOYENNE NOVEMBRE 2016;07h-08h;Véhicules Utilitaires;262.0;Paris-Intra-Muros
2016-01-01;75018;48.88480;2.32696;JOURNEE MOYENNE NOVEMBRE 2016;18h-19h;Cars;0.6666666666666666;Paris-Intra-Muros
2016-01-01;75018;48.88480;2.32696;JOURNEE MOYENNE NOVEMBRE 2016;19h-20h;Deux roues-motorisés;194.0;Paris-Intra-Muros
2016-01-01;75018;48.88480;2.32696;JOURNEE MOYENNE NOVEMBRE 2016;08h-09h;Cars;0.0;Paris-Intra-Muros
2016-01-01;75018;48.88480;2.32696;JOURNEE MOYENNE NOVEMBRE 2016;13h-14h;Bus;20.666666666666668;Paris-Intra-Muros
2016-01-01;75018;48.88480;2.32696;JOURNEE MOYENNE NOVEMBRE 2016;16h-17h;Vélos Personnels;22.666666666666668;Paris-Intra-Muros
2016-01-01;75018;48.88480;2.32696;JOURNEE MOYENNE NOVEMBRE 2016;20h-21h;Cars;8.0;Paris-Intra-Muros
2016-01-01;75018;48.88480;2.32696;JOURNEE MOYENNE NOVEMBRE 2016;20h-21h;Vélos Personnels;47.333333333333336;Paris-Intra-Muros
2016-01-01;75017;48.87624;2.28822;JOURNEE MOYENNE NOVEMBRE 2016;07h-08h;Poids lourds;76.0;Paris-Intra-Muros
2016-01-01;75017;48.87624;2.28822;JOURNEE MOYENNE NOVEMBRE 2016;07h-08h;Deux roues-motorisés;184.5;Paris-Intra-Muros
2016-01-01;75017;48.87624;2.28822;JOURNEE MOYENNE NOVEMBRE 2016;09h-10h;Cars;6.333333333333333;Paris-Intra-Muros
2016-01-01;75017;48.87624;2.28822;JOURNEE MOYENNE NOVEMBRE 2016;09h-10h;Vélos Personnels;11.0;Paris-Intra-Muros
2016-01-01;75017;48.87624;2.28822;JOURNEE MOYENNE NOVEMBRE 2016;13h-14h;Véhicules Utilitaires;389.6666666666667;Paris-Intra-Muros
2016-01-01;75017;48.87624;2.28822;JOURNEE MOYENNE NOVEMBRE 2016;17h-18h;Taxis;227.33333333333334;Paris-Intra-Muros
2016-01-01;75017;48.87624;2.28822;JOURNEE MOYENNE NOVEMBRE 2016;07h-08h;Véhicules Particuliers;1280.0;Paris-Intra-Muros
2016-01-01;75017;48.87624;2.28822;JOURNEE MOYENNE NOVEMBRE 2016;08h-09h;Bus;6.333333333333333;Paris-Intra-Muros
2016-01-01;75017;48.87624;2.28822;JOURNEE MOYENNE NOVEMBRE 2016;08h-09h;Deux roues-motorisés;772.3333333333334;Paris-Intra-Muros
2016-01-01;75017;48.87624;2.28822;JOURNEE MOYENNE NOVEMBRE 2016;11h-12h;Véhicules Particuliers;1387.6666666666667;Paris-Intra-Muros
2016-01-01;75017;48.87624;2.28822;JOURNEE MOYENNE NOVEMBRE 2016;13h-14h;Bus;5.333333333333333;Paris-Intra-Muros
2016-01-01;75017;48.87624;2.28822;JOURNEE MOYENNE NOVEMBRE 2016;14h-15h;Véhicules Utilitaires;307.6666666666667;Paris-Intra-Muros
2016-01-01;75017;48.87624;2.28822;JOURNEE MOYENNE NOVEMBRE 2016;14h-15h;Cars;4.666666666666667;Paris-Intra-Muros
2016-01-01;75017;48.87624;2.28822;JOURNEE MOYENNE NOVEMBRE 2016;15h-16h;Vélib's;0.0;Paris-Intra-Muros
2016-01-01;75017;48.87624;2.28822;JOURNEE MOYENNE NOVEMBRE 2016;16h-17h;Véhicules Utilitaires;220.0;Paris-Intra-Muros
2016-01-01;75017;48.87624;2.28822;JOURNEE MOYENNE NOVEMBRE 2016;16h-17h;Poids lourds;11.666666666666666;Paris-Intra-Muros
2016-01-01;75017;48.87624;2.28822;JOURNEE MOYENNE NOVEMBRE 2016;19h-20h;Poids lourds;3.0;Paris-Intra-Muros
2016-01-01;75013;48.82893;2.35639;JOURNEE MOYENNE NOVEMBRE 2016;09h-10h;Véhicules Utilitaires;108.66666666666667;Paris-Intra-Muros
2016-01-01;75013;48.82893;2.35639;JOURNEE MOYENNE NOVEMBRE 2016;09h-10h;Vélos Personnels;46.666666666666664;Paris-Intra-Muros
2016-01-01;75013;48.82893;2.35639;JOURNEE MOYENNE NOVEMBRE 2016;12h-13h;Véhicules Utilitaires;132.33333333333334;Paris-Intra-Muros
2016-01-01;75013;48.82893;2.35639;JOURNEE MOYENNE NOVEMBRE 2016;12h-13h;Poids lourds;4.666666666666667;Paris-Intra-Muros
2016-01-01;75013;48.82893;2.35639;JOURNEE MOYENNE NOVEMBRE 2016;17h-18h;Véhicules Particuliers;440.3333333333333;Paris-Intra-Muros
2016-01-01;75013;48.82893;2.35639;JOURNEE MOYENNE NOVEMBRE 2016;18h-19h;Cars;1.3333333333333333;Paris-Intra-Muros
2016-01-01;75013;48.82893;2.35639;JOURNEE MOYENNE NOVEMBRE 2016;18h-19h;Deux roues-motorisés;61.333333333333336;Paris-Intra-Muros
2016-01-01;75013;48.82893;2.35639;JOURNEE MOYENNE NOVEMBRE 2016;19h-20h;Véhicules Particuliers;343.6666666666667;Paris-Intra-Muros
2016-01-01;75013;48.82893;2.35639;JOURNEE MOYENNE NOVEMBRE 2016;19h-20h;Bus;7.333333333333333;Paris-Intra-Muros
